"index","Date and time"," water level (m ODN)"," flag"," HW=1 or LW=0"
"5345","08/10/1915 20:45:00"," -2.8145","0",""
"5346","09/10/1915 01:56:00","  3.6876","1",""
"5347","09/10/1915 08:43:00"," -2.5351","0",""
"5348","09/10/1915 14:03:00","  3.7892","1",""
"5349","09/10/1915 21:30:00"," -2.8145","0",""
"5350","10/10/1915 02:30:00","  3.7638","1",""
"5351","10/10/1915 09:35:00"," -2.6367","0",""
"5352","10/10/1915 14:46:00","  3.8908","1",""
"5353","10/10/1915 22:08:00"," -2.7637","0",""
"5354","11/10/1915 03:07:00","  3.8908","1",""
"5355","11/10/1915 10:15:00"," -2.5859","0",""
"5356","11/10/1915 15:20:00","  3.8908","1",""
"5357","11/10/1915 22:50:00"," -2.9161","0",""
"5358","12/10/1915 03:45:00","  3.5860","1",""
"5359","12/10/1915 10:55:00"," -2.8399","0",""
"5360","13/10/1915 16:35:00","  3.7892","1",""
"5361","13/10/1915 23:46:00"," -2.5351","0",""
"5362","14/10/1915 05:08:00","  3.3320","1",""
"5363","14/10/1915 12:02:00"," -2.5097","0",""
"5364","14/10/1915 17:38:00","  3.5352","1",""
"5365","15/10/1915 05:53:00","  3.0526","1",""
"5366","15/10/1915 12:08:00"," -2.1287","0",""
"5367","15/10/1915 12:30:00"," -2.2303","0",""
"5368","15/10/1915 18:37:00","  3.1288","1",""
"5369","16/10/1915 07:00:00","  2.6208","1",""
"5370","16/10/1915 12:56:00"," -1.9001","0",""
"5371","16/10/1915 13:20:00"," -2.0779","0",""
"5372","16/10/1915 19:50:00","  2.8494","1",""
"5373","17/10/1915 02:08:00"," -1.7478","0",""
"5374","17/10/1915 08:25:00","  2.3414","1",""
"5375","17/10/1915 14:40:00"," -2.0017","0",""
"5376","17/10/1915 21:30:00","  2.7732","1",""
"5377","18/10/1915 10:00:00","  2.4430","1",""
"5378","18/10/1915 16:40:00"," -2.2811","0",""
"5379","18/10/1915 22:54:00","  2.9510","1",""
"5380","19/10/1915 05:20:00"," -2.0779","0",""
"5381","19/10/1915 11:13:00","  2.7478","1",""
"5382","19/10/1915 18:12:00"," -2.5097","0",""
"5383","19/10/1915 23:58:00","  3.1034","1",""
"5384","20/10/1915 06:30:00"," -2.2811","0",""
"5385","20/10/1915 12:10:00","  2.9764","1",""
"5386","20/10/1915 19:15:00"," -2.7129","0",""
"5387","21/10/1915 07:20:00"," -2.4843","0",""
"5388","21/10/1915 12:40:00","  3.1542","1",""
"5389","21/10/1915 12:42:00","  3.1542","1",""
"5390","21/10/1915 20:08:00"," -2.7891","0",""
"5391","22/10/1915 01:22:00","  3.3574","1",""
"5392","22/10/1915 08:10:00"," -2.4843","0",""
"5393","22/10/1915 13:27:00","  3.4336","1",""
"5394","22/10/1915 20:46:00"," -2.7637","0",""
"5395","23/10/1915 01:55:00","  3.4082","1",""
"5396","23/10/1915 08:50:00"," -2.5605","0",""
"5397","23/10/1915 14:05:00","  3.5098","1",""
"5398","23/10/1915 21:15:00"," -2.6621","0",""
"5399","24/10/1915 02:30:00","  3.4590","1",""
"5400","25/10/1915 09:20:00"," -1.7224","0",""
"5401","25/10/1915 15:10:00","  3.7638","1",""
"5402","26/10/1915 10:20:00"," -2.6367","0",""
"5403","26/10/1915 15:50:00","  3.3574","1",""
"5404","27/10/1915 10:40:00"," -2.5859","0",""
"5405","27/10/1915 16:15:00","  3.1542","1",""
"5406","28/10/1915 16:30:00","  2.5446","1",""
"5407","28/10/1915 22:52:00"," -2.4335","0",""
"5408","29/10/1915 04:50:00","  2.5446","1",""
"5409","29/10/1915 11:10:00"," -2.3827","0",""
"5410","29/10/1915 17:06:00","  2.5700","1",""
"5411","29/10/1915 23:15:00"," -2.1033","0",""
"5412","30/10/1915 05:23:00","  2.3414","1",""
"5413","30/10/1915 11:33:00"," -2.1287","0",""
"5414","30/10/1915 17:50:00","  2.4684","1",""
"5415","30/10/1915 23:38:00"," -1.6462","0",""
"5416","31/10/1915 06:00:00","  2.3922","1",""
"5417","31/10/1915 12:22:00"," -1.4176","0",""
"5418","31/10/1915 19:00:00","  2.5700","1",""
"5419","01/11/1915 07:15:00","  2.5192","1",""
"5420","01/11/1915 12:20:00"," -1.0620","0",""
"5421","01/11/1915 13:15:00"," -1.1636","0",""
"5422","01/11/1915 20:20:00","  2.9002","1",""
"5423","02/11/1915 02:30:00"," -0.9096","0",""
"5424","02/11/1915 08:10:00","  2.2906","1",""
"5425","02/11/1915 15:30:00"," -1.7478","0",""
"5426","02/11/1915 21:50:00","  2.7986","1",""
"5427","03/11/1915 04:02:00"," -1.5700","0",""
"5428","03/11/1915 10:10:00","  2.4938","1",""
"5429","03/11/1915 16:40:00"," -2.1033","0",""
"5430","03/11/1915 22:48:00","  3.1542","1",""
"5431","04/11/1915 05:10:00"," -1.8239","0",""
"5432","04/11/1915 11:00:00","  2.9002","1",""
"5433","04/11/1915 17:52:00"," -2.2557","0",""
"5434","04/11/1915 23:40:00","  3.3574","1",""
"5435","05/11/1915 06:16:00"," -2.1287","0",""
"5436","05/11/1915 12:03:00","  3.2812","1",""
"5437","05/11/1915 19:08:00"," -2.5351","0",""
"5438","06/11/1915 07:18:00"," -2.4335","0",""
"5439","06/11/1915 12:33:00","  3.5098","1",""
"5440","06/11/1915 12:55:00","  3.3828","1",""
"5441","06/11/1915 20:02:00"," -2.7383","0",""
"5442","07/11/1915 01:22:00","  3.6368","1",""
"5443","07/11/1915 08:15:00"," -2.5605","0",""
"5444","07/11/1915 13:33:00","  3.6622","1",""
"5445","07/11/1915 20:46:00"," -2.7129","0",""
"5446","08/11/1915 02:00:00","  3.8908","1",""
"5447","08/11/1915 09:02:00"," -2.5351","0",""
"5448","08/11/1915 14:17:00","  3.8908","1",""
"5449","08/11/1915 21:36:00"," -2.7383","0",""
"5450","09/11/1915 02:40:00","  3.7638","1",""
"5451","09/11/1915 09:52:00"," -2.7129","0",""
"5452","09/11/1915 14:50:00","  3.7130","1",""
"5453","09/11/1915 22:30:00"," -2.8653","0",""
"5454","10/11/1915 03:18:00","  3.8654","1",""
"5455","10/11/1915 10:45:00"," -2.7891","0",""
"5456","10/11/1915 15:38:00","  3.7384","1",""
"5457","10/11/1915 23:05:00"," -2.8399","0",""
"5458","11/11/1915 04:05:00","  3.8146","1",""
"5459","11/11/1915 11:08:00"," -2.3319","0",""
"5460","11/11/1915 16:22:00","  3.9162","1",""
"5461","11/11/1915 23:10:00"," -2.0525","0",""
"5462","12/11/1915 04:50:00","  3.8146","1",""
"5463","12/11/1915 11:40:00"," -2.1287","0",""
"5464","12/11/1915 17:22:00","  3.8908","1",""
"5465","12/11/1915 23:45:00"," -1.7732","0",""
"5466","13/11/1915 05:15:00","  3.6876","1",""
"5467","13/11/1915 11:25:00"," -1.5192","0",""
"5468","13/11/1915 18:40:00","  3.8146","1",""
"5469","14/11/1915 01:10:00"," -1.4176","0",""
"5470","14/11/1915 06:40:00","  2.6970","1",""
"5471","14/11/1915 13:20:00"," -2.1287","0",""
"5472","14/11/1915 19:30:00","  3.2558","1",""
"5473","15/11/1915 01:35:00"," -1.5446","0",""
"5474","15/11/1915 07:40:00","  2.6970","1",""
"5475","15/11/1915 14:40:00"," -2.0525","0",""
"5476","15/11/1915 20:50:00","  3.1034","1",""
"5477","16/11/1915 03:03:00"," -1.7224","0",""
"5478","16/11/1915 08:46:00","  3.2050","1",""
"5479","16/11/1915 16:00:00"," -1.9509","0",""
"5480","16/11/1915 22:07:00","  3.1542","1",""
"5481","17/11/1915 04:30:00"," -1.7224","0",""
"5482","17/11/1915 10:15:00","  2.7986","1",""
"5483","17/11/1915 17:10:00"," -2.2557","0",""
"5484","17/11/1915 23:10:00","  3.1796","1",""
"5485","18/11/1915 05:28:00"," -2.0271","0",""
"5486","18/11/1915 11:15:00","  3.0526","1",""
"5487","18/11/1915 12:00:00","  3.4082","1",""
"5488","18/11/1915 18:10:00"," -2.3065","0",""
"5489","19/11/1915 06:25:00"," -2.0779","0",""
"5490","19/11/1915 12:10:00","  3.1796","1",""
"5491","19/11/1915 19:03:00"," -2.4589","0",""
"5492","20/11/1915 07:18:00"," -2.2303","0",""
"5493","20/11/1915 12:47:00","  3.1796","1",""
"5494","20/11/1915 13:05:00","  3.3828","1",""
"5495","21/11/1915 20:20:00"," -2.4843","0",""
"5496","22/11/1915 02:00:00","  3.3066","1",""
"5497","22/11/1915 08:42:00"," -2.4843","0",""
"5498","22/11/1915 14:13:00","  3.4336","1",""
"5499","22/11/1915 20:55:00"," -2.4081","0",""
"5500","23/11/1915 02:30:00","  3.5352","1",""
"5501","23/11/1915 09:18:00"," -2.3319","0",""
"5502","23/11/1915 14:45:00","  3.6114","1",""
"5503","23/11/1915 21:03:00"," -2.0017","0",""
"5504","24/11/1915 03:06:00","  3.7892","1",""
"5505","24/11/1915 09:32:00"," -2.0779","0",""
"5506","24/11/1915 15:07:00","  3.5352","1",""
"5507","24/11/1915 21:43:00"," -2.2557","0",""
"5508","25/11/1915 03:30:00","  3.3320","1",""
"5509","25/11/1915 10:16:00"," -2.3827","0",""
"5510","25/11/1915 15:43:00","  3.5352","1",""
"5511","25/11/1915 22:20:00"," -2.1795","0",""
"5512","26/11/1915 04:05:00","  3.4082","1",""
"5513","26/11/1915 10:40:00"," -2.3573","0",""
"5514","26/11/1915 16:25:00","  3.3574","1",""
"5515","26/11/1915 22:48:00"," -2.2303","0",""
"5516","27/11/1915 04:35:00","  2.8748","1",""
"5517","27/11/1915 11:20:00"," -2.5097","0",""
"5518","27/11/1915 17:10:00","  2.9256","1",""
"5519","28/11/1915 05:15:00","  2.5192","1",""
"5520","28/11/1915 11:45:00"," -2.4081","0",""
"5521","29/11/1915 06:10:00","  2.4684","1",""
"5522","29/11/1915 12:20:00"," -2.0779","0",""
"5523","30/11/1915 06:50:00","  2.5446","1",""
"5524","30/11/1915 12:50:00"," -1.8239","0",""
"5525","01/12/1915 08:10:00","  2.4938","1",""
"5526","01/12/1915 14:20:00"," -1.7732","0",""
"5527","02/12/1915 09:00:00","  2.9256","1",""
"5528","02/12/1915 16:00:00"," -1.8239","0",""
"5529","03/12/1915 10:35:00","  3.0018","1",""
"5530","03/12/1915 16:55:00"," -2.1033","0",""
"5531","04/12/1915 11:15:00","  3.4082","1",""
"5532","04/12/1915 18:30:00","  0.8429","0",""
"5533","05/12/1915 06:40:00"," -1.7986","0",""
"5534","05/12/1915 11:50:00","  3.8654","1",""
"5535","06/12/1915 07:55:00"," -2.2557","0",""
"5536","06/12/1915 13:00:00","  2.9510","1",""
"5537","07/12/1915 21:22:00"," -2.3065","0",""
"5538","08/12/1915 02:18:00","  4.1448","1",""
"5539","08/12/1915 09:50:00"," -2.3573","0",""
"5540","08/12/1915 14:50:00","  4.1702","1",""
"5541","08/12/1915 21:35:00"," -1.8747","0",""
"5542","09/12/1915 03:06:00","  4.5257","1",""
"5543","09/12/1915 10:22:00"," -2.0779","0",""
"5544","09/12/1915 15:42:00","  4.6273","1",""
"5545","09/12/1915 22:58:00"," -2.0271","0",""
"5546","10/12/1915 04:00:00","  3.9924","1",""
"5547","10/12/1915 11:16:00"," -2.2811","0",""
"5548","10/12/1915 16:23:00","  3.8654","1",""
"5549","10/12/1915 23:35:00"," -2.2303","0",""
"5550","11/12/1915 04:48:00","  4.0178","1",""
"5551","11/12/1915 12:03:00"," -2.3319","0",""
"5552","11/12/1915 17:07:00","  3.7638","1",""
"5553","12/12/1915 05:30:00","  3.8146","1",""
"5554","12/12/1915 12:05:00"," -2.1541","0",""
"5555","12/12/1915 12:25:00"," -1.9763","0",""
"5556","12/12/1915 17:50:00","  3.7638","1",""
"5557","13/12/1915 06:28:00","  3.4082","1",""
"5558","13/12/1915 12:13:00"," -1.6462","0",""
"5559","13/12/1915 12:50:00"," -1.9255","0",""
"5560","13/12/1915 18:58:00","  3.2050","1",""
"5561","14/12/1915 01:08:00"," -1.9001","0",""
"5562","14/12/1915 07:15:00","  2.7986","1",""
"5563","14/12/1915 14:00:00"," -2.3319","0",""
"5564","14/12/1915 19:55:00","  2.5446","1",""
"5565","15/12/1915 01:42:00"," -1.9763","0",""
"5566","15/12/1915 08:02:00","  3.1542","1",""
"5567","15/12/1915 14:40:00"," -1.6970","0",""
"5568","15/12/1915 20:50:00","  2.9256","1",""
"5569","16/12/1915 02:50:00"," -1.5954","0",""
"5570","16/12/1915 09:10:00","  3.1034","1",""
"5571","16/12/1915 15:42:00"," -1.8239","0",""
"5572","16/12/1915 22:00:00","  3.0272","1",""
"5573","17/12/1915 04:10:00"," -1.6970","0",""
"5574","17/12/1915 10:15:00","  3.1034","1",""
"5575","17/12/1915 17:00:00"," -1.8747","0",""
"5576","17/12/1915 23:05:00","  3.2558","1",""
"5577","18/12/1915 05:30:00"," -1.7478","0",""
"5578","18/12/1915 11:30:00","  3.1542","1",""
"5579","18/12/1915 17:55:00"," -1.7986","0",""
"5580","19/12/1915 06:30:00"," -2.0271","0",""
"5581","19/12/1915 12:08:00","  3.1542","1",""
"5582","19/12/1915 12:32:00","  2.9510","1",""
"5583","19/12/1915 18:55:00"," -2.1541","0",""
"5584","20/12/1915 07:35:00"," -2.3573","0",""
"5585","20/12/1915 12:50:00","  3.0526","1",""
"5586","20/12/1915 13:18:00","  3.2050","1",""
"5587","20/12/1915 19:45:00"," -2.1795","0",""
"5588","21/12/1915 01:30:00","  3.1034","1",""
"5589","21/12/1915 08:25:00"," -2.5097","0",""
"5590","21/12/1915 13:50:00","  2.9256","1",""
"5591","21/12/1915 20:26:00"," -2.4335","0",""
"5592","22/12/1915 02:03:00","  3.3574","1",""
"5593","22/12/1915 08:55:00"," -2.3065","0",""
"5594","22/12/1915 14:20:00","  3.3574","1",""
"5595","22/12/1915 21:04:00"," -2.2811","0",""
"5596","23/12/1915 02:35:00","  3.2812","1",""
"5597","23/12/1915 09:42:00"," -2.5097","0",""
"5598","23/12/1915 15:00:00","  3.0526","1",""
"5599","23/12/1915 21:44:00"," -2.4843","0",""
"5600","24/12/1915 03:00:00","  3.2558","1",""
"5601","24/12/1915 10:10:00"," -2.3319","0",""
"5602","24/12/1915 15:18:00","  3.3828","1",""
"5603","24/12/1915 22:08:00"," -2.0779","0",""
"5604","25/12/1915 03:24:00","  3.3066","1",""
"5605","25/12/1915 10:50:00"," -2.3065","0",""
"5606","25/12/1915 15:58:00","  3.3320","1",""
"5607","25/12/1915 22:28:00"," -2.0779","0",""
"5608","26/12/1915 04:05:00","  3.5352","1",""
"5609","26/12/1915 11:23:00"," -2.3319","0",""
"5610","26/12/1915 16:35:00","  3.4844","1",""
"5611","26/12/1915 22:58:00"," -1.8493","0",""
"5612","27/12/1915 04:40:00","  3.5606","1",""
"5613","27/12/1915 12:00:00"," -2.0779","0",""
"5614","27/12/1915 16:50:00","  2.6462","1",""
"5615","28/12/1915 05:32:00","  3.0526","1",""
"5616","28/12/1915 12:10:00"," -1.8493","0",""
"5617","28/12/1915 17:40:00","  3.7892","1",""
"5618","29/12/1915 05:55:00","  3.4590","1",""
"5619","29/12/1915 12:08:00"," -1.5446","0",""
"5620","29/12/1915 12:33:00"," -2.0271","0",""
"5621","29/12/1915 18:33:00","  3.3574","1",""
"5622","30/12/1915 06:46:00","  2.8748","1",""
"5623","30/12/1915 12:47:00"," -1.7986","0",""
"5624","30/12/1915 13:15:00"," -2.0779","0",""
"5625","30/12/1915 19:37:00","  2.9764","1",""
"5626","31/12/1915 01:35:00"," -1.9001","0",""
"5627","31/12/1915 07:47:00","  2.7732","1",""
"5628","31/12/1915 14:50:00"," -2.0017","0",""
"5629","31/12/1915 20:28:00","  2.6462","1",""
"5630","01/01/1916 02:20:00"," -1.7224","0",""
"5631","01/01/1916 08:52:00","  2.7224","1",""
"5632","01/01/1916 17:15:00"," -2.8399","0",""
"5633","01/01/1916 21:57:00","  1.9859","1",""
"5634","02/01/1916 03:43:00"," -2.0271","0",""
"5635","02/01/1916 10:10:00","  3.5098","1",""
"5636","02/01/1916 17:23:00"," -1.9763","0",""
"5637","02/01/1916 22:42:00","  3.2050","1",""
"5638","03/01/1916 05:30:00"," -2.0271","0",""
"5639","03/01/1916 11:40:00","  3.2812","1",""
"5640","03/01/1916 12:00:00","  3.8654","1",""
"5641","03/01/1916 17:55:00"," -2.0525","0",""
"5642","04/01/1916 07:10:00"," -2.0779","0",""
"5643","04/01/1916 12:30:00","  3.4082","1",""
"5644","04/01/1916 20:30:00"," -2.7891","0",""
"5645","05/01/1916 01:20:00","  3.4590","1",""
"5646","05/01/1916 08:05:00"," -2.1795","0",""
"5647","05/01/1916 13:20:00","  4.1194","1",""
"5648","05/01/1916 20:25:00"," -1.9509","0",""
"5649","06/01/1916 02:00:00","  4.1448","1",""
"5650","06/01/1916 09:35:00"," -2.4335","0",""
"5651","06/01/1916 14:37:00","  3.9416","1",""
"5652","06/01/1916 22:07:00"," -2.6367","0",""
"5653","07/01/1916 03:00:00","  3.9670","1",""
"5654","07/01/1916 10:30:00"," -2.6367","0",""
"5655","07/01/1916 15:26:00","  4.3479","1",""
"5656","07/01/1916 22:32:00"," -2.3573","0",""
"5657","08/01/1916 03:40:00","  4.1194","1",""
"5658","08/01/1916 10:45:00"," -2.2303","0",""
"5659","08/01/1916 16:20:00","  4.4749","1",""
"5660","09/01/1916 12:05:00"," -2.6875","0",""
"5661","09/01/1916 17:05:00","  3.6114","1",""
"5662","10/01/1916 05:20:00","  3.6114","1",""
"5663","10/01/1916 12:30:00"," -2.6367","0",""
"5664","11/01/1916 05:50:00","  3.6114","1",""
"5665","11/01/1916 12:40:00"," -2.3319","0",""
"5666","12/01/1916 06:30:00","  2.9510","1",""
"5667","12/01/1916 13:40:00"," -2.5605","0",""
"5668","13/01/1916 07:40:00","  2.7732","1",""
"5669","13/01/1916 12:50:00"," -0.7826","0",""
"5670","14/01/1916 07:10:00","  2.3160","1",""
"5671","14/01/1916 14:40:00"," -2.0271","0",""
"5672","15/01/1916 09:30:00","  2.2653","1",""
"5673","15/01/1916 15:35:00"," -1.8493","0",""
"5674","15/01/1916 22:08:00","  3.3320","1",""
"5675","16/01/1916 04:40:00"," -0.9604","0",""
"5676","16/01/1916 10:50:00","  2.1383","1",""
"5677","16/01/1916 16:42:00"," -2.2303","0",""
"5678","16/01/1916 23:48:00","  2.5954","1",""
"5679","17/01/1916 05:47:00"," -2.1033","0",""
"5680","17/01/1916 11:53:00","  2.9256","1",""
"5681","17/01/1916 18:13:00"," -1.9509","0",""
"5682","18/01/1916 07:05:00"," -2.2049","0",""
"5683","18/01/1916 12:22:00","  3.0526","1",""
"5684","18/01/1916 12:55:00","  3.0018","1",""
"5685","18/01/1916 19:08:00"," -2.1795","0",""
"5686","19/01/1916 01:10:00","  3.2558","1",""
"5687","19/01/1916 08:00:00"," -2.3319","0",""
"5688","19/01/1916 13:30:00","  3.0780","1",""
"5689","19/01/1916 20:25:00"," -2.6113","0",""
"5690","20/01/1916 01:53:00","  2.4430","1",""
"5691","20/01/1916 08:05:00"," -2.3827","0",""
"5692","20/01/1916 13:50:00","  3.5098","1",""
"5693","20/01/1916 20:15:00"," -1.8493","0",""
"5694","21/01/1916 02:20:00","  3.6114","1",""
"5695","21/01/1916 09:40:00"," -2.5097","0",""
"5696","21/01/1916 14:43:00","  2.9510","1",""
"5697","21/01/1916 21:45:00"," -2.8145","0",""
"5698","22/01/1916 03:04:00","  3.7130","1",""
"5699","22/01/1916 09:55:00"," -2.3827","0",""
"5700","22/01/1916 15:08:00","  3.7130","1",""
"5701","22/01/1916 22:03:00"," -2.2557","0",""
"5702","23/01/1916 03:50:00","  3.8654","1",""
"5703","23/01/1916 10:20:00"," -2.1795","0",""
"5704","23/01/1916 15:53:00","  3.6622","1",""
"5705","23/01/1916 23:03:00"," -2.6113","0",""
"5706","24/01/1916 04:25:00","  3.2050","1",""
"5707","24/01/1916 11:35:00"," -2.8653","0",""
"5708","24/01/1916 16:40:00","  4.1194","1",""
"5709","24/01/1916 23:05:00"," -2.0779","0",""
"5710","25/01/1916 04:33:00","  3.5098","1",""
"5711","25/01/1916 11:53:00"," -2.7637","0",""
"5712","25/01/1916 17:13:00","  3.4590","1",""
"5713","25/01/1916 23:50:00"," -2.3827","0",""
"5714","26/01/1916 05:15:00","  3.3320","1",""
"5715","26/01/1916 12:03:00"," -2.4335","0",""
"5716","26/01/1916 17:40:00","  3.8146","1",""
"5717","27/01/1916 05:43:00","  3.1542","1",""
"5718","27/01/1916 12:13:00"," -2.0779","0",""
"5719","27/01/1916 12:40:00"," -2.4843","0",""
"5720","27/01/1916 18:23:00","  3.4082","1",""
"5721","28/01/1916 06:38:00","  3.0780","1",""
"5722","28/01/1916 12:50:00"," -2.1541","0",""
"5723","28/01/1916 13:18:00"," -2.3573","0",""
"5724","28/01/1916 19:20:00","  2.9510","1",""
"5725","29/01/1916 01:30:00"," -2.2049","0",""
"5726","29/01/1916 07:35:00","  2.7224","1",""
"5727","29/01/1916 13:50:00"," -2.1287","0",""
"5728","29/01/1916 20:10:00","  2.7986","1",""
"5729","30/01/1916 02:12:00"," -1.9763","0",""
"5730","30/01/1916 08:40:00","  2.5954","1",""
"5731","30/01/1916 15:00:00"," -2.0271","0",""
"5732","30/01/1916 21:30:00","  2.8494","1",""
"5733","31/01/1916 03:50:00"," -1.7986","0",""
"5734","31/01/1916 10:08:00","  2.5954","1",""
"5735","31/01/1916 16:42:00"," -2.2303","0",""
"5736","31/01/1916 23:00:00","  2.7732","1",""
"5737","01/02/1916 05:28:00"," -2.1033","0",""
"5738","01/02/1916 11:38:00","  3.1288","1",""
"5739","01/02/1916 18:28:00"," -2.3573","0",""
"5740","02/02/1916 07:08:00"," -2.4843","0",""
"5741","02/02/1916 12:13:00","  2.9764","1",""
"5742","02/02/1916 12:45:00","  3.2558","1",""
"5743","02/02/1916 19:55:00"," -2.6367","0",""
"5744","03/02/1916 01:17:00","  3.3574","1",""
"5745","03/02/1916 08:27:00"," -2.5859","0",""
"5746","03/02/1916 13:38:00","  3.5606","1",""
"5747","03/02/1916 21:05:00"," -2.7129","0",""
"5748","04/02/1916 01:55:00","  3.2558","1",""
"5749","04/02/1916 10:03:00"," -3.0939","0",""
"5750","04/02/1916 14:32:00","  3.6622","1",""
"5751","04/02/1916 21:40:00"," -2.6367","0",""
"5752","05/02/1916 02:50:00","  4.3226","1",""
"5753","05/02/1916 10:20:00"," -2.6367","0",""
"5754","05/02/1916 15:17:00","  4.4749","1",""
"5755","05/02/1916 22:20:00"," -2.3319","0",""
"5756","06/02/1916 03:22:00","  4.1448","1",""
"5757","06/02/1916 11:40:00"," -2.9415","0",""
"5758","06/02/1916 16:10:00","  3.3320","1",""
"5759","06/02/1916 22:43:00"," -2.4843","0",""
"5760","07/02/1916 03:48:00","  4.2210","1",""
"5761","07/02/1916 11:52:00"," -2.7637","0",""
"5762","07/02/1916 16:35:00","  4.0940","1",""
"5763","07/02/1916 23:30:00"," -2.2811","0",""
"5764","08/02/1916 04:36:00","  3.9162","1",""
"5765","08/02/1916 11:53:00"," -2.5351","0",""
"5766","08/02/1916 17:08:00","  3.7638","1",""
"5767","08/02/1916 23:55:00"," -2.3319","0",""
"5768","09/02/1916 05:13:00","  3.7384","1",""
"5769","09/02/1916 12:20:00"," -2.4081","0",""
"5770","09/02/1916 17:42:00","  3.5860","1",""
"5771","10/02/1916 05:55:00","  3.3320","1",""
"5772","10/02/1916 12:20:00"," -2.2303","0",""
"5773","10/02/1916 12:33:00"," -2.2303","0",""
"5774","10/02/1916 18:20:00","  2.9510","1",""
"5775","11/02/1916 01:08:00"," -2.2049","0",""
"5776","11/02/1916 06:30:00","  3.0018","1",""
"5777","11/02/1916 12:40:00"," -1.8493","0",""
"5778","11/02/1916 19:05:00","  2.5446","1",""
"5779","12/02/1916 01:43:00"," -1.8239","0",""
"5780","12/02/1916 07:10:00","  2.6970","1",""
"5781","12/02/1916 13:12:00"," -1.6716","0",""
"5782","12/02/1916 19:58:00","  2.0875","1",""
"5783","13/02/1916 02:06:00"," -2.0271","0",""
"5784","13/02/1916 13:35:00"," -1.3668","0",""
"5785","14/02/1916 03:50:00"," -1.2144","0",""
"5786","14/02/1916 10:00:00","  2.3922","1",""
"5787","14/02/1916 17:35:00"," -2.2811","0",""
"5788","14/02/1916 23:10:00","  2.3922","1",""
"5789","15/02/1916 04:48:00"," -1.3668","0",""
"5790","15/02/1916 11:40:00","  3.2812","1",""
"5791","15/02/1916 17:50:00"," -1.4938","0",""
"5792","15/02/1916 23:30:00","  2.4430","1",""
"5793","16/02/1916 07:00:00"," -2.3319","0",""
"5794","16/02/1916 12:10:00","  2.1891","1",""
"5795","16/02/1916 19:22:00"," -2.5351","0",""
"5796","17/02/1916 07:37:00"," -2.0271","0",""
"5797","17/02/1916 12:20:00","  3.6114","1",""
"5798","17/02/1916 12:57:00","  3.6622","1",""
"5799","17/02/1916 19:35:00"," -1.8493","0",""
"5800","18/02/1916 01:18:00","  3.2050","1",""
"5801","18/02/1916 08:20:00"," -2.2303","0",""
"5802","18/02/1916 13:52:00","  3.5352","1",""
"5803","18/02/1916 20:50:00"," -2.4081","0",""
"5804","19/02/1916 02:05:00","  3.5098","1",""
"5805","19/02/1916 09:08:00"," -2.4843","0",""
"5806","19/02/1916 14:20:00","  4.1194","1",""
"5807","19/02/1916 21:03:00"," -1.9763","0",""
"5808","20/02/1916 02:40:00","  3.7638","1",""
"5809","20/02/1916 09:52:00"," -2.5351","0",""
"5810","20/02/1916 15:06:00","  3.7384","1",""
"5811","20/02/1916 22:00:00"," -2.4843","0",""
"5812","21/02/1916 03:13:00","  3.7384","1",""
"5813","21/02/1916 10:30:00"," -2.6875","0",""
"5814","21/02/1916 15:38:00","  3.8908","1",""
"5815","21/02/1916 22:23:00"," -2.3319","0",""
"5816","22/02/1916 03:40:00","  3.6876","1",""
"5817","22/02/1916 11:00:00"," -2.7129","0",""
"5818","22/02/1916 16:08:00","  3.8908","1",""
"5819","22/02/1916 22:50:00"," -2.2811","0",""
"5820","24/02/1916 17:10:00","  3.4590","1",""
"5821","24/02/1916 23:55:00"," -2.5097","0",""
"5822","25/02/1916 05:20:00","  3.4336","1",""
"5823","25/02/1916 12:03:00"," -2.4589","0",""
"5824","25/02/1916 17:57:00","  3.6622","1",""
"5825","26/02/1916 05:55:00","  3.5098","1",""
"5826","26/02/1916 12:08:00"," -1.7224","0",""
"5827","26/02/1916 12:50:00"," -2.2811","0",""
"5828","26/02/1916 18:40:00","  3.1796","1",""
"5829","27/02/1916 01:07:00"," -2.1033","0",""
"5830","27/02/1916 06:55:00","  3.1288","1",""
"5831","27/02/1916 13:37:00"," -2.0525","0",""
"5832","27/02/1916 19:25:00","  2.8748","1",""
"5833","28/02/1916 01:35:00"," -1.9509","0",""
"5834","28/02/1916 08:07:00","  2.7224","1",""
"5835","28/02/1916 14:20:00"," -1.7986","0",""
"5836","28/02/1916 20:48:00","  3.0272","1",""
"5837","29/02/1916 03:22:00"," -1.5446","0",""
"5838","29/02/1916 09:40:00","  3.0780","1",""
"5839","29/02/1916 16:20:00"," -1.7224","0",""
"5840","29/02/1916 22:32:00","  3.1542","1",""
"5841","01/03/1916 05:25:00"," -1.9001","0",""
"5842","01/03/1916 11:18:00","  3.5352","1",""
"5843","01/03/1916 18:18:00"," -1.9001","0",""
"5844","01/03/1916 23:52:00","  3.3828","1",""
"5845","02/03/1916 07:00:00"," -2.1541","0",""
"5846","02/03/1916 12:37:00","  3.8908","1",""
"5847","02/03/1916 19:30:00"," -1.9763","0",""
"5848","03/03/1916 08:10:00"," -2.1795","0",""
"5849","03/03/1916 12:55:00","  3.8146","1",""
"5850","03/03/1916 13:28:00","  4.2972","1",""
"5851","03/03/1916 20:10:00"," -1.8239","0",""
